# AR,core_r,cool_r,PD,power,enrich,keff,ave_E,mass,q_dens
   1.00000,  20.91797,   0.53882,   1.23110, 132.44141,   0.78276,   0.69137,   0.94413, 162.41961,   4.60591
   1.00000,  32.91016,   0.90356,   1.14858, 194.08203,   0.68638,   0.80747,   0.86266, 493.27932,   1.73319
   1.00000,  26.85547,   0.83521,   1.40444, 107.94922,   0.60093,   0.94021,   0.81932, 467.41038,   1.77407
   1.00000,  18.26172,   0.70190,   1.20327, 161.97266,   0.45259,   0.43259,   0.91395, 100.77643,   8.46578
   1.00000,  30.56641,   0.97876,   1.25210, 102.67578,   0.24546,   0.54829,   0.70690, 536.47925,   1.14442
   1.00000,  34.31641,   0.77563,   1.15005, 151.42578,   0.78208,   0.87531,   0.87679, 561.05073,   1.19274
   1.00000,  21.23047,   0.86304,   1.50063,  95.52734,   0.63032,   0.87021,   0.86101, 255.69825,   3.17760
   1.00000,  23.22266,   0.92993,   1.37124,  90.60547,   0.79028,   0.94965,   0.90574, 289.65359,   2.30287
   1.00000,  33.61328,   0.73999,   1.27896,  98.45703,   0.86958,   1.13154,   0.88020, 752.79862,   0.82521
   1.00000,  10.95703,   0.80444,   1.24917, 188.10547,   0.88325,   0.39909,   1.13591,  24.50241,  45.51693
   1.00000,  18.65234,   0.83081,   1.39224, 146.26953,   0.30288,   0.47803,   0.80930, 154.21893,   7.17470
   1.00000,  31.03516,   0.76050,   1.40249,  99.16016,   0.31587,   0.74352,   0.69382, 719.19083,   1.05591
   1.00000,  14.66797,   0.52563,   1.45522,  91.42578,   0.43208,   0.47892,   0.90567,  80.39644,   9.22165
   1.00000,  38.92578,   0.65015,   1.18911, 165.01953,   0.78755,   1.02244,   0.84773, 934.64680,   0.89058
   1.00000,  17.51953,   0.51147,   1.21450, 137.36328,   0.60435,   0.48346,   0.95347,  91.30245,   8.13118
   1.00000,  18.33984,   0.50659,   1.15396, 190.44922,   0.46147,   0.35123,   0.93429,  86.13218,   9.82749
   1.00000,  39.55078,   0.86987,   1.16519, 140.64453,   0.82036,   1.02776,   0.86473, 910.18622,   0.72362
   1.00000,  12.94922,   0.72388,   1.28140, 127.16797,   0.65835,   0.43809,   1.03538,  43.23801,  18.64219
   1.00000,  23.96484,   0.57690,   1.13052, 143.57422,   0.61802,   0.51734,   0.90989, 174.96389,   3.32050
   1.00000,  21.62109,   0.75464,   1.51528, 188.10547,   0.40952,   0.70742,   0.78497, 273.43406,   5.92405
   1.00000,  25.21484,   0.99878,   1.27847,  87.32422,   0.51616,   0.73769,   0.82919, 318.33374,   1.73387
   1.00000,  17.98828,   0.71655,   1.36489, 134.08203,   0.81489,   0.77342,   0.96290, 133.18191,   7.33250
   1.00000,  47.71484,   0.78003,   1.11489, 194.08203,   0.38491,   0.68129,   0.72743,1292.09177,   0.56869
   1.00000,  15.03906,   0.75732,   1.22158, 196.36719,   0.35791,   0.31540,   0.94315,  59.22079,  18.37625
   1.00000,  17.53906,   0.50146,   1.53408,  91.36719,   0.62041,   0.74163,   0.89512, 147.92490,   5.39041
   1.00000,  34.51172,   0.91577,   1.47134, 196.30859,   0.72534,   1.23149,   0.81624,1068.55084,   1.52016
   1.00000,  17.36328,   0.59937,   1.20815,  94.70703,   0.62896,   0.49637,   0.96405,  87.59914,   5.75887
   1.00000,  28.53516,   0.86450,   1.29702, 188.45703,   0.58794,   0.87678,   0.82156, 477.39311,   2.58179
   1.00000,  15.72266,   0.64868,   1.46499, 180.01953,   0.22153,   0.35293,   0.81924, 100.18847,  14.74320
   1.00000,  40.91797,   0.55786,   1.41567,  99.51172,   0.33296,   0.89525,   0.65240,1670.64065,   0.46236
   1.00000,  20.72266,   0.85327,   1.15884,  91.30859,   0.63784,   0.54362,   0.94061, 127.92340,   3.26607
   1.00000,  32.48047,   0.64673,   1.38052, 102.32422,   0.74312,   1.13087,   0.83415, 800.39258,   0.95052
   1.00000,  16.38672,   0.89233,   1.38540,  81.34766,   0.23315,   0.36318,   0.82762, 103.69685,   5.88463
   1.00000,  21.66016,   0.58081,   1.51968, 133.49609,   0.56743,   0.83566,   0.83437, 275.52782,   4.18152
   1.00000,  20.41016,   0.65405,   1.41030, 183.53516,   0.80806,   0.88542,   0.92729, 206.29045,   6.87116
   1.00000,  26.34766,   0.97534,   1.13296, 137.59766,   0.74790,   0.68468,   0.92367, 237.61405,   2.39461
   1.00000,  19.31641,   0.95386,   1.14272, 141.81641,   0.20308,   0.25071,   0.86551,  97.51853,   6.26322
   1.00000,  14.78516,   0.75513,   1.18765, 199.70703,   0.25981,   0.23126,   0.94245,  51.10989,  19.66824
   1.00000,  10.01953,   0.91772,   1.44058, 104.66797,   0.29810,   0.24596,   1.01430,  25.32505,  33.12241
   1.00000,  27.12891,   0.91870,   1.18032, 189.62891,   0.46626,   0.61769,   0.82943, 309.34369,   3.02314
   1.00000,  31.97266,   0.94556,   1.44937, 161.85547,   0.46216,   0.95595,   0.73734, 830.83921,   1.57631
   1.00000,  28.02734,   0.65796,   1.11880, 198.88672,   0.70757,   0.62581,   0.90170, 265.88250,   2.87548
   1.00000,  37.83203,   0.62476,   1.27261, 119.55078,   0.89419,   1.20035,   0.86936,1057.57807,   0.70279
   1.00000,  31.81641,   0.86011,   1.48647, 119.31641,   0.33433,   0.82624,   0.68502, 849.34492,   1.17923
   1.00000,  49.58984,   0.56812,   1.45083, 119.19922,   0.48335,   1.19382,   0.68499,3094.43711,   0.31113
   1.00000,  37.05078,   0.51733,   1.54067, 103.14453,   0.86411,   1.37883,   0.84517,1402.43524,   0.64551
   1.00000,  21.38672,   0.82983,   1.19790, 153.18359,   0.37603,   0.45771,   0.85374, 159.75294,   4.98459
   1.00000,  15.56641,   0.91626,   1.43960, 129.51172,   0.36646,   0.46878,   0.87133,  94.86479,  10.92934
   1.00000,  22.98828,   0.90405,   1.55239, 179.08203,   0.20239,   0.51655,   0.68977, 339.20843,   4.69227
   1.00000,  15.09766,   0.58472,   1.14858, 178.84766,   0.76978,   0.38872,   1.04659,  47.22498,  16.54263
   1.00000,  22.20703,   0.63257,   1.23354, 154.35547,   0.81763,   0.76250,   0.94060, 196.01594,   4.48643
   1.00000,  13.61328,   0.88159,   1.52896, 100.44922,   0.28647,   0.37918,   0.87586,  69.10773,  12.67384
   1.00000,  17.83203,   0.87476,   1.52261,  96.23047,   0.54419,   0.70988,   0.87216, 154.48686,   5.40207
   1.00000,  10.33203,   0.71851,   1.17935, 142.05078,   0.76294,   0.27517,   1.15934,  16.97389,  40.99556
   1.00000,  30.83984,   0.89624,   1.16128, 150.95703,   0.82583,   0.87263,   0.90417, 425.72327,   1.63820
   1.00000,  12.12891,   0.80298,   1.59927, 154.23828,   0.38286,   0.40596,   0.93211,  51.55214,  27.51547
   1.00000,  20.83984,   0.78784,   1.53628, 122.94922,   0.59272,   0.84633,   0.84927, 249.30552,   4.32407
   1.00000,  12.94922,   0.86499,   1.10806, 120.37109,   0.64399,   0.26166,   1.09454,  24.99516,  17.64581
   1.00000,  15.91797,   0.72632,   1.54360, 147.44141,   0.69526,   0.73469,   0.93883, 111.71767,  11.63608
   1.00000,  22.08984,   0.55347,   1.27065, 156.69922,   0.52710,   0.63223,   0.86054, 209.33277,   4.62742
   1.00000,  42.16797,   0.55444,   1.41616, 197.71484,   0.67339,   1.25441,   0.77445,1829.43648,   0.83935
   1.00000,  24.23828,   0.91968,   1.54409, 107.83203,   0.80054,   1.09191,   0.88353, 395.01944,   2.41042
   1.00000,  46.07422,   0.89331,   1.45718, 119.78516,   0.65493,   1.33478,   0.76075,2506.01098,   0.38983
   1.00000,  32.98828,   0.96753,   1.30972,  89.08203,   0.72739,   1.08279,   0.83996, 755.15422,   0.78988
   1.00000,  18.37891,   0.87183,   1.32095, 193.37891,   0.48813,   0.57190,   0.88416, 133.00364,   9.91517
   1.00000,  40.60547,   0.66333,   1.23208, 164.19922,   0.61255,   1.00647,   0.78307,1194.84754,   0.78067
   1.00000,  47.05078,   0.89233,   1.50894, 133.14453,   0.68911,   1.39564,   0.76877,2804.53643,   0.40689
   1.00000,  12.24609,   0.77808,   1.24185, 118.73047,   0.77046,   0.42308,   1.08460,  33.62315,  20.57880
   1.00000,  35.05859,   0.55835,   1.45620, 148.61328,   0.75747,   1.23654,   0.82130,1099.47223,   1.09780
   1.00000,  29.43359,   0.85229,   1.58169, 110.29297,   0.53530,   1.03764,   0.76385, 727.76481,   1.37679
   1.00000,  30.09766,   0.89722,   1.33608, 175.68359,   0.85728,   1.12569,   0.88680, 598.69492,   2.05108
   1.00000,  15.68359,   0.51929,   1.25356,  99.04297,   0.51343,   0.43058,   0.95336,  72.14112,   8.17217
   1.00000,  27.67578,   0.54077,   1.48599, 153.76953,   0.41567,   0.82874,   0.73908, 557.09523,   2.30898
   1.00000,  24.47266,   0.92065,   1.35952,  94.47266,   0.39722,   0.68587,   0.77933, 333.42811,   2.05169
   1.00000,  44.39453,   0.89917,   1.26089, 142.98828,   0.63716,   1.13588,   0.77750,1674.19764,   0.52019
   1.00000,  17.53906,   0.94482,   1.53408,  91.36719,   0.62041,   0.75806,   0.89663, 148.46976,   5.39041
   1.00000,  24.62891,   0.62085,   1.46157, 131.15234,   0.75542,   1.01664,   0.87188, 383.63631,   2.79441
   1.00000,  49.12109,   0.71069,   1.42153,  90.60547,   0.45327,   1.14783,   0.67801,2916.11541,   0.24333
   1.00000,  35.80078,   0.53296,   1.24380, 181.89453,   0.66724,   0.97149,   0.81258, 839.46308,   1.26181
   1.00000,  15.99609,   0.82495,   1.47622, 160.80078,   0.22358,   0.37005,   0.81193, 106.85381,  12.50538
   1.00000,  14.66797,   0.97974,   1.40005, 163.26172,   0.70483,   0.61957,   0.98297,  75.81642,  16.46738
   1.00000,  45.41016,   0.90894,   1.22524, 168.53516,   0.89556,   1.26809,   0.86073,1649.18666,   0.57290
   1.00000,  15.95703,   0.99194,   1.32778, 117.67578,   0.44575,   0.48032,   0.91126,  88.11063,   9.21894
   1.00000,  11.07422,   0.58081,   1.51968, 104.78516,   0.56743,   0.43738,   1.02096,  36.82306,  24.55899
   1.00000,  43.26172,   0.66431,   1.29312, 153.76953,   0.33091,   0.83554,   0.66328,1647.36730,   0.60452
   1.00000,  29.31641,   0.79224,   1.33755, 118.26172,   0.26733,   0.61460,   0.69962, 554.01857,   1.49404
   1.00000,  33.41797,   0.71411,   1.25942, 182.01172,   0.84771,   1.08775,   0.87624, 710.12748,   1.55242
   1.00000,  32.91016,   0.81030,   1.13149, 107.24609,   0.44644,   0.60481,   0.80593, 458.62138,   0.95773
   1.00000,  32.63672,   0.78296,   1.11978, 122.59766,   0.82378,   0.79019,   0.90274, 423.52808,   1.12257
   1.00000,  31.38672,   0.67847,   1.32290, 183.18359,   0.67065,   1.01102,   0.82402, 663.11075,   1.88581
   1.00000,  23.76953,   0.87085,   1.14370, 103.61328,   0.31997,   0.40098,   0.83861, 182.16889,   2.45586
   1.00000,  41.85547,   0.64771,   1.12271, 122.94922,   0.68843,   0.84122,   0.82624, 901.93308,   0.53373
   1.00000,  28.84766,   0.63159,   1.52603, 175.09766,   0.79165,   1.18142,   0.85401, 654.81696,   2.32166
   1.00000,  36.85547,   0.57495,   1.27407, 176.15234,   0.49292,   0.90001,   0.74923, 979.60480,   1.12004
   1.00000,  15.37109,   0.82007,   1.17104, 136.42578,   0.73013,   0.44540,   1.03109,  54.47703,  11.95728
   1.00000,  38.53516,   0.79321,   1.17202,  93.41797,   0.41294,   0.72751,   0.74766, 860.79177,   0.51965
   1.00000,  11.07422,   0.60669,   1.38296, 185.29297,   0.55991,   0.36816,   1.04326,  31.80810,  43.42798
   1.00000,  36.69922,   0.61450,   1.54702, 123.41797,   0.76772,   1.32404,   0.81600,1371.53485,   0.79480
   1.00000,  13.49609,   0.64038,   1.56948, 123.30078,   0.21606,   0.32202,   0.85107,  69.43062,  15.96585
   1.00000,  43.10547,   0.51147,   1.35220,  80.87891,   0.38354,   0.93686,   0.67254,1793.05479,   0.32143
   1.00000,  43.53516,   0.98071,   1.35952, 113.45703,   0.32544,   0.89893,   0.64997,1877.81726,   0.43768
   1.00000,  41.66016,   0.62915,   1.41421, 152.83203,   0.60366,   1.19848,   0.75303,1762.00165,   0.67282
   1.00000,  17.59766,   0.80347,   1.42983,  93.18359,   0.72603,   0.76358,   0.93707, 135.47433,   5.44283
   1.00000,  21.07422,   0.98169,   1.51528, 155.29297,   0.31450,   0.60339,   0.75860, 253.52318,   5.28138
   1.00000,  18.14453,   0.97241,   1.48794, 116.73828,   0.65903,   0.78211,   0.90573, 157.84276,   6.22051
   1.00000,  29.82422,   0.58228,   1.49966,  91.54297,   0.31929,   0.76846,   0.68832, 706.55378,   1.09842
   1.00000,  16.73828,   0.67065,   1.57534, 100.33203,   0.66177,   0.76179,   0.91424, 133.06815,   6.81016
   1.00000,  24.62891,   0.83423,   1.56802,  86.73828,   0.68911,   1.04380,   0.84488, 422.04625,   1.84810
   1.00000,  23.61328,   0.61499,   1.15396, 188.45703,   0.34458,   0.40506,   0.84153, 184.71777,   4.55610
   1.00000,  47.91016,   0.84106,   1.46108,  89.08203,   0.77388,   1.43727,   0.79930,2828.10826,   0.25784
   1.00000,  21.38672,   0.82983,   1.19790, 186.34766,   0.49565,   0.53363,   0.88425, 159.75294,   6.06375
   1.00000,  45.56641,   0.74976,   1.18960,  93.06641,   0.47173,   0.89518,   0.73290,1504.97302,   0.31312
   1.00000,  47.16797,   0.86694,   1.24673, 128.69141,   0.58589,   1.10947,   0.75480,1945.37216,   0.39035
   1.00000,  40.25391,   0.81079,   1.10757, 118.61328,   0.65630,   0.78546,   0.83425, 747.87007,   0.57884
   1.00000,  16.28906,   0.64795,   1.48428, 110.11719,   0.77354,   0.76131,   0.95964, 113.55059,   8.10993
   1.00000,  13.14453,   0.63354,   1.30044,  87.79297,   0.75405,   0.49769,   1.04441,  46.81020,  12.30480
   1.00000,  11.23047,   0.89526,   1.12563, 185.52734,   0.85386,   0.27309,   1.16139,  17.78334,  41.69311
   1.00000,  11.07422,   0.91040,   1.39028, 185.29297,   0.55991,   0.38256,   1.04219,  32.21336,  43.42798
   1.00000,  31.19141,   0.61157,   1.13491, 153.88672,   0.37739,   0.50777,   0.79520, 393.91471,   1.61416
   1.00000,  21.93359,   0.94604,   1.33901, 102.79297,   0.84155,   0.91244,   0.93453, 232.85229,   3.10088
   1.00000,  40.60547,   0.98022,   1.13345, 179.90234,   0.57563,   0.82653,   0.80433, 871.67771,   0.85533
   1.00000,  12.67578,   0.85327,   1.42349, 108.76953,   0.67817,   0.53080,   1.01652,  50.28409,  16.99939
   1.00000,  39.98047,   0.86548,   1.53677, 139.82422,   0.52437,   1.18244,   0.72187,1761.81450,   0.69645
   1.00000,  11.11328,   0.64624,   1.41128, 152.94922,   0.47583,   0.35076,   1.01976,  33.33792,  35.47077
   1.00000,  17.87109,   0.80151,   1.12466, 161.85547,   0.51138,   0.35654,   0.96752,  71.19060,   9.02660
   1.00000,  44.51172,   0.80493,   1.37075, 180.60547,   0.82788,   1.37310,   0.82791,2036.33438,   0.65187
   1.00000,  17.05078,   0.76733,   1.13394, 163.14453,   0.72944,   0.43276,   1.01519,  64.40088,  10.47586
   1.00000,  15.60547,   0.90454,   1.29458, 149.19922,   0.57905,   0.51750,   0.95903,  77.76410,  12.49643
   1.00000,  35.37109,   0.95776,   1.15591, 196.42578,   0.43140,   0.68645,   0.77694, 630.35368,   1.41287
   1.00000,  25.48828,   0.56030,   1.59097, 141.58203,   0.42866,   0.84257,   0.74811, 474.73428,   2.72168
   1.00000,  18.61328,   0.81909,   1.50503, 113.45703,   0.78208,   0.87627,   0.93028, 172.95451,   5.60032
   1.00000,  14.62891,   0.88745,   1.14663, 197.12891,   0.59751,   0.34057,   1.03132,  42.98127,  20.04308
   1.00000,  29.70703,   0.78882,   1.13979, 113.92578,   0.42388,   0.55468,   0.81638, 349.35574,   1.38323
   1.00000,  17.59766,   0.80347,   1.42983, 126.34766,   0.72603,   0.76291,   0.93714, 135.47433,   7.37994
   1.00000,  11.28906,   0.58545,   1.29678, 155.11719,   0.51104,   0.31269,   1.04901,  29.42751,  34.31916
   1.00000,  14.27734,   0.70483,   1.32144, 178.14453,   0.42661,   0.39908,   0.94270,  62.28722,  19.48412
   1.00000,  17.48047,   0.83423,   1.56802, 117.32422,   0.83062,   0.88931,   0.95144, 150.89811,   6.99163
   1.00000,  40.44922,   0.99487,   1.51431, 112.87109,   0.50112,   1.15759,   0.71369,1791.22537,   0.54288
   1.00000,  20.09766,   0.77222,   1.46108, 133.84766,   0.27690,   0.51613,   0.76648, 208.65886,   5.24837
   1.00000,  32.16797,   0.88599,   1.43130, 140.76172,   0.21333,   0.62984,   0.64098, 829.34209,   1.34606
   1.00000,  20.87891,   0.91235,   1.53726, 157.98828,   0.76499,   0.96523,   0.89961, 251.08157,   5.52524
   1.00000,  14.00391,   0.82642,   1.21694, 182.94922,   0.32817,   0.27395,   0.96256,  47.28853,  21.20473
   1.00000,  29.51172,   0.99878,   1.40884, 151.30859,   0.28784,   0.69290,   0.69174, 624.25614,   1.87383
   1.00000,  19.47266,   0.55591,   1.48062, 138.76953,   0.41841,   0.63130,   0.81754, 193.08747,   5.98230
   1.00000,  25.83984,   0.58374,   1.24771, 137.94922,   0.68022,   0.79645,   0.87350, 318.97944,   2.54507
   1.00000,  16.66016,   0.70044,   1.35171, 197.83203,   0.44575,   0.50424,   0.89222, 103.78584,  13.61787
   1.00000,  45.95703,   0.86694,   1.31167, 147.67578,   0.62075,   1.19696,   0.76071,2046.97904,   0.48429
   1.00000,  36.30859,   0.89136,   1.33950, 167.36328,   0.78687,   1.20620,   0.84063,1056.64376,   1.11297
   1.00000,  17.98828,   0.71655,   1.12222, 124.82422,   0.81489,   0.46145,   1.01858,  71.60369,   6.82622
   1.00000,  24.62891,   0.83423,   1.42788,  86.73828,   0.68911,   0.96415,   0.85841, 370.65268,   1.84810
   1.00000,  38.80859,   0.61011,   1.55825, 189.86328,   0.48062,   1.12070,   0.70547,1636.25790,   1.03397
   1.00000,  38.18359,   0.74292,   1.28481, 196.54297,   0.38218,   0.83277,   0.70535,1116.26912,   1.12377
   1.00000,  13.84766,   0.94409,   1.10171, 130.09766,   0.69253,   0.29350,   1.08391,  29.59415,  15.59518
   1.00000,  19.04297,   0.69067,   1.47036, 130.80078,   0.32202,   0.53679,   0.79432, 179.05137,   6.02915
   1.00000,  17.48047,   0.81177,   1.56802, 117.32422,   0.68911,   0.80884,   0.91225, 150.87982,   6.99163
   1.00000,  16.85547,   0.80835,   1.52407, 116.15234,   0.33501,   0.51430,   0.82394, 130.58364,   7.72068
   1.00000,  49.82422,   0.56030,   1.38149, 167.24609,   0.58931,   1.25210,   0.72980,2888.88984,   0.43041
   1.00000,  17.01172,   0.58618,   1.15200, 113.10547,   0.60913,   0.39858,   0.98558,  68.47533,   7.31289
   1.00000,  37.91016,   0.99780,   1.12905, 116.03516,   0.67681,   0.84480,   0.84465, 695.97044,   0.67791
   1.00000,  45.05859,   0.75073,   1.26138,  93.41797,   0.58247,   1.09183,   0.75555,1749.08252,   0.32505
   1.00000,  23.57422,   0.61206,   1.48843,  97.28516,   0.52368,   0.84171,   0.80699, 345.42907,   2.36366
   1.00000,  31.81641,   0.54663,   1.48647, 119.31641,   0.79985,   1.22173,   0.84455, 846.87687,   1.17923
   1.00000,  44.82422,   0.89478,   1.43716, 136.54297,   0.23179,   0.80000,   0.59459,2258.69866,   0.48259
   1.00000,  11.46484,   0.76343,   1.20034, 190.33203,   0.48677,   0.24976,   1.07184,  24.75787,  40.20296
   1.00000,  47.32422,   0.96655,   1.10024, 189.74609,   0.37056,   0.64800,   0.73468,1172.17426,   0.56987
   1.00000,  45.80078,   0.90796,   1.39956, 151.89453,   0.35757,   0.99078,   0.65105,2305.77928,   0.50324
   1.00000,  34.35547,   0.65210,   1.36538, 168.65234,   0.88667,   1.24163,   0.87163, 927.70111,   1.32390
   1.00000,  13.06641,   0.83911,   1.13442, 152.01172,   0.28921,   0.17666,   1.02229,  29.09134,  21.68994
   1.00000,  31.42578,   0.94019,   1.47036, 133.26172,   0.63101,   1.10512,   0.79671, 806.09571,   1.36678
   1.00000,  25.87891,   0.72485,   1.39614, 142.98828,   0.79849,   1.03757,   0.88434, 413.53670,   2.62611
   1.00000,  47.53906,   0.62646,   1.15908, 181.36719,   0.44541,   0.81553,   0.72523,1537.16590,   0.53735
   1.00000,  35.09766,   0.83472,   1.39858, 118.84766,   0.41978,   0.92975,   0.71260,1035.79660,   0.87500
   1.00000,  26.30859,   0.76636,   1.21450, 137.36328,   0.26187,   0.46351,   0.76160, 311.21694,   2.40120
   1.00000,  20.09766,   0.77222,   1.46108, 133.84766,   0.33228,   0.57313,   0.78512, 208.65886,   5.24837
   1.00000,  24.12109,   0.64819,   1.15542, 185.17578,   0.40200,   0.45721,   0.84994, 198.21172,   4.19994
   1.00000,  22.94922,   0.84888,   1.40640,  97.16797,   0.83335,   0.98766,   0.91416, 292.40906,   2.55900
   1.00000,  35.33203,   0.78101,   1.55386, 187.05078,   0.24546,   0.76770,   0.62280,1232.16586,   1.34991
   1.00000,  49.62891,   0.77173,   1.50552, 161.73828,   0.25161,   0.90160,   0.58382,3278.85853,   0.42117
